//X Y Z C2M_signed_distances[<5] R G B
0.26901957 0.02724362 -0.01439747 -0.001315 255 172 51
0.26782021 0.02619529 -0.01757024 -0.001856 255 172 51
0.27042395 0.02801787 -0.01146214 -0.000941 255 172 51
0.27020440 0.02780205 -0.00748577 -0.001250 255 172 51
0.26473129 0.02236593 -0.02329693 -0.002220 255 172 51
0.26621145 0.02419590 -0.02084564 -0.002468 255 172 51
0.27054581 0.00800540 -0.00309566 -0.002065 255 172 51
0.26792657 0.00747786 -0.00426026 -0.000552 255 172 51
0.26659688 0.00740582 -0.00480728 -0.000106 255 172 51
0.27713335 0.01160552 -0.00132613 -0.004220 255 172 51
0.27538443 0.01082788 -0.00154775 -0.004892 255 172 51
0.27278492 0.00942777 -0.00253513 -0.003174 255 172 51
0.27429745 0.01005383 -0.00183713 -0.004168 255 172 51
0.27617678 0.01452460 -0.00142786 -0.004786 255 172 51
0.27167889 0.00871124 -0.00291104 -0.002693 255 172 51
0.27608499 0.02239357 0.00014159 -0.003826 255 172 51
0.27443776 0.02646307 -0.00001747 -0.003006 255 172 51
0.27333343 0.02744300 -0.00155760 -0.002036 255 172 51
0.27622765 0.01895661 -0.00078658 -0.004200 255 172 51
0.26947820 0.02743903 -0.00599369 -0.001426 255 172 51
0.26964349 0.02752413 -0.00565607 -0.001354 255 172 51
0.27056322 0.02786766 -0.00559780 -0.001199 255 172 51
0.27238390 0.02792976 -0.00339967 -0.001431 255 172 51
0.26997745 0.02770288 -0.00638031 -0.001283 255 172 51
0.26985452 0.02780095 -0.01354636 -0.000939 255 172 51
0.26920071 0.02728271 -0.01604646 -0.001237 255 172 51
0.26846465 0.02684101 -0.01731928 -0.001439 255 172 51
0.26732898 0.02559321 -0.01837873 -0.002300 255 172 51
0.27081162 0.02808341 -0.00862573 -0.001055 255 172 51
0.27136260 0.02829869 -0.00994373 -0.000888 255 172 51
0.26314604 0.02071884 -0.02526564 -0.001939 255 172 51
0.26404098 0.02201886 -0.02524731 -0.002162 255 172 51
0.26893052 0.00768475 -0.00420189 -0.001016 255 172 51
0.26949891 0.00765996 -0.00376502 -0.001458 255 172 51
0.27551973 0.02702881 0.00141736 -0.002654 255 172 51
0.27752131 0.02167256 0.00032396 -0.002568 255 172 51
0.27456737 0.02756399 -0.00007799 -0.002079 255 172 51
0.27353033 0.02780431 -0.00164094 -0.001716 255 172 51
0.27379745 0.02760780 -0.00106309 -0.001942 255 172 51
0.27791831 0.01958003 -0.00046839 -0.002443 255 172 51
0.26985535 0.02765460 -0.00577381 -0.001289 255 172 51
0.27124295 0.02807509 -0.00528031 -0.001106 255 172 51
0.27191830 0.02821393 -0.00467081 -0.001080 255 172 51
0.27327186 0.02833121 -0.00324207 -0.001186 255 172 51
0.27020431 0.02799338 -0.01260277 -0.000857 255 172 51
0.26978502 0.02773081 -0.01483959 -0.000956 255 172 51
0.26811698 0.02664002 -0.01800819 -0.001542 255 172 51
0.27177909 0.02843685 -0.01128104 -0.000741 255 172 51
0.27131245 0.02822658 -0.00757547 -0.001007 255 172 51
0.26488662 0.02324828 -0.02493435 -0.002386 255 172 51
0.27165264 0.00817618 -0.00244038 -0.002848 255 172 51
0.26955569 0.00743105 -0.00321374 -0.001650 255 172 51
0.26893368 0.00739692 -0.00375860 -0.001183 255 172 51
0.26671484 0.00700680 -0.00397578 -0.000572 255 172 51
0.27623513 0.00950810 -0.00055935 -0.005445 255 172 51
0.27402517 0.00905816 -0.00141285 -0.004309 255 172 51
0.27266592 0.00848454 -0.00189245 -0.003442 255 172 51
0.27379704 0.02820759 -0.00213959 -0.001363 255 172 51
0.27175093 0.02826233 -0.00607512 -0.001017 255 172 51
0.27244744 0.02826642 -0.00397613 -0.001114 255 172 51
0.27132279 0.02830939 -0.01292403 -0.000713 255 172 51
0.27071390 0.02812838 -0.01444920 -0.000735 255 172 51
0.27049413 0.02794318 -0.01567644 -0.000841 255 172 51
0.27287120 0.02858161 -0.00812072 -0.000851 255 172 51
0.27273190 0.02862172 -0.01016410 -0.000710 255 172 51
0.27173334 0.00785019 -0.00171763 -0.003077 255 172 51
0.27011850 0.00738355 -0.00213958 -0.002130 255 172 51
0.26879662 0.00716822 -0.00296728 -0.001324 255 172 51
0.26748574 0.00689058 -0.00286671 -0.000965 255 172 51
0.27542162 0.02812161 0.00113935 -0.001552 255 172 51
0.27430847 0.02812301 -0.00109926 -0.001497 255 172 51
0.27246892 0.02839881 -0.00431609 -0.000991 255 172 51
0.27409804 0.02856043 -0.00264077 -0.001045 255 172 51
0.27309322 0.02852408 -0.00431933 -0.000976 255 172 51
0.27336338 0.02867862 -0.01173958 -0.000634 255 172 51
0.27411306 0.00814864 -0.00017107 -0.004924 255 172 51
0.27535823 0.02846598 -0.00002966 -0.001256 255 172 51
0.27597216 0.02828111 0.00262886 -0.001464 255 172 51
0.27508238 0.02869929 -0.00185287 -0.000996 255 172 51
0.27428371 0.02871924 -0.00342777 -0.000937 255 172 51
0.27354690 0.02859324 -0.00364956 -0.000972 255 172 51
0.27176198 0.02839920 -0.01431987 -0.000644 255 172 51
0.27141672 0.02826827 -0.01521308 -0.000688 255 172 51
0.27449334 0.02885030 -0.00967978 -0.000687 255 172 51
0.27295297 0.02857720 -0.01369083 -0.000612 255 172 51
0.27512985 0.02887476 -0.00529167 -0.000929 255 172 51
0.27138337 0.00743233 -0.00035886 -0.003197 255 172 51
0.26890382 0.00696449 -0.00111133 -0.001761 255 172 51
0.27566779 0.02854630 0.00099884 -0.001132 255 172 51
0.27584219 0.02854987 0.00166944 -0.001152 255 172 51
0.27568442 0.02898997 -0.00777088 -0.000810 255 172 51
0.27590203 0.02885810 -0.01129777 -0.000637 255 172 51
0.27457127 0.02873140 -0.01307225 -0.000612 255 172 51
0.27628112 0.02881590 0.00109500 -0.000885 255 172 51
0.27620354 0.02871135 0.00230141 -0.001022 255 172 51
0.27569026 0.02894787 -0.00317024 -0.000865 255 172 51
0.27634007 0.02900783 -0.00924858 -0.000601 255 172 51
0.27757296 0.02908691 -0.00660487 -0.000651 255 172 51
0.27032110 0.00714279 0.00107341 -0.002795 255 172 51
0.27329624 0.00763088 0.00224331 -0.004898 255 172 51
0.27610710 0.02861891 0.00270182 -0.001134 255 172 51
0.27734038 0.02907853 -0.00817712 -0.000616 255 172 51
0.27797350 0.02890667 -0.00975179 -0.000395 255 172 51
0.27780536 0.02903688 -0.00500354 -0.000717 255 172 51
0.27637368 0.02870562 0.00303550 -0.001067 255 172 51
0.27709794 0.02902164 -0.00350165 -0.000814 255 172 51
0.27800581 0.02872786 -0.01202228 -0.000334 255 172 51
0.27852753 0.02907141 -0.00584557 -0.000245 255 172 51
0.27869752 0.02897931 -0.00795580 -0.000097 255 172 51
0.27922031 0.02861895 -0.01081815 0.000459 255 172 51
0.27923056 0.02891016 -0.00659411 0.000280 255 172 51
0.27918154 0.02883267 -0.00526238 0.000122 255 172 51
0.27982637 0.02854289 -0.00917256 0.000777 255 172 51
0.27961910 0.02836049 -0.01243172 0.000858 255 172 51
0.27973527 0.02877873 -0.00771488 0.000706 255 172 51
0.28032857 0.02817800 -0.01086263 0.001351 255 172 51
0.28018573 0.02832610 -0.00588797 0.000905 255 172 51
0.28015566 0.02855138 -0.00700888 0.000940 255 172 51
0.28039074 0.02838148 -0.00791192 0.001175 255 172 51
0.28066730 0.02805717 -0.00980124 0.001504 255 172 51
0.28100795 0.02769844 -0.00874114 0.001680 255 172 51
0.28120485 0.02745274 -0.01048932 0.001966 255 172 51
0.28086901 0.02781477 -0.00697304 0.001425 255 172 51
0.28176400 0.02662689 -0.00949564 0.002304 255 172 51
0.06326598 0.00369206 -0.01874137 0.000605 255 172 51
0.06165737 0.00485858 -0.01892941 0.000496 255 172 51
0.06191241 0.00327380 -0.01879481 0.000609 255 172 51
0.06313439 0.00484434 -0.01878239 0.000576 255 172 51
0.05976027 0.00306661 -0.01896244 0.000532 255 172 51
0.06308649 0.00262592 -0.01872220 0.000625 255 172 51
0.06318794 0.00585524 -0.01887096 0.000488 255 172 51
0.06451008 0.00475982 -0.01872117 0.000569 255 172 51
0.06180133 0.00183621 -0.01878965 0.000610 255 172 51
0.05945790 0.00500342 -0.01914733 0.000363 255 172 51
0.06530412 0.00147387 -0.01873381 0.000507 255 172 51
0.06196785 0.00664117 -0.01907608 0.000341 255 172 51
0.05947493 0.00095782 -0.01889862 0.000600 255 172 51
0.05721854 0.00397008 -0.01920880 0.000383 255 172 51
0.06062671 0.00610560 -0.01915339 0.000315 255 172 51
0.06460766 0.00658572 -0.01883316 0.000459 255 172 51
0.06333949 0.00716304 -0.01899986 0.000357 255 172 51
0.06633474 0.00461181 -0.01867299 0.000526 255 172 51
0.06120159 -0.00071577 -0.01884330 0.000579 255 172 51
0.05691041 0.00136077 -0.01906654 0.000526 255 172 51
0.05824361 0.00540750 -0.01926250 0.000295 255 172 51
0.05927659 0.00650491 -0.01926472 0.000254 255 172 51
0.06580359 0.00593050 -0.01871211 0.000519 255 172 51
0.06227342 0.00829293 -0.01918563 0.000226 255 172 51
0.06073279 0.00732140 -0.01922747 0.000232 255 172 51
0.06852900 0.00450013 -0.01870312 0.000369 255 172 51
0.05780776 -0.00095910 -0.01896363 0.000579 255 172 51
0.05714127 0.00624576 -0.01930357 0.000298 255 172 51
0.05473334 0.00244154 -0.01925402 0.000410 255 172 51
0.06355771 -0.00382021 -0.01887642 0.000468 255 172 51
0.06616101 0.00730587 -0.01883332 0.000386 255 172 51
0.06465482 0.00824232 -0.01902030 0.000277 255 172 51
0.06744906 0.00612563 -0.01871501 0.000424 255 172 51
0.07167272 0.00086051 -0.01877844 0.000096 255 172 51
0.05910079 -0.00392506 -0.01897810 0.000534 255 172 51
0.05535675 -0.00053788 -0.01906504 0.000541 255 172 51
0.05463331 0.00460638 -0.01932414 0.000351 255 172 51
0.05440593 0.00074022 -0.01916355 0.000487 255 172 51
0.05949948 0.00896263 -0.01926893 0.000232 255 172 51
0.06834152 -0.00383060 -0.01883738 0.000266 255 172 51
0.06376082 0.00992154 -0.01919877 0.000148 255 172 51
0.06829663 0.00567956 -0.01868711 0.000399 255 172 51
0.07136083 0.00611094 -0.01880408 0.000085 255 172 51
0.05497133 -0.00296436 -0.01907061 0.000515 255 172 51
0.05425827 0.00847836 -0.01926408 0.000372 255 172 51
0.05237804 0.00148742 -0.01928550 0.000416 255 172 51
0.05326269 0.00305250 -0.01934052 0.000364 255 172 51
0.06566326 -0.00769123 -0.01892809 0.000370 255 172 51
0.06101102 -0.00790657 -0.01904270 0.000414 255 172 51
0.06810444 0.00815280 -0.01888715 0.000223 255 172 51
0.06626372 0.00841908 -0.01895603 0.000262 255 172 51
0.06194011 0.00968030 -0.01926906 0.000155 255 172 51
0.06603515 0.00967418 -0.01907362 0.000160 255 172 51
0.06878354 0.00619693 -0.01873631 0.000321 255 172 51
0.07307680 -0.00511217 -0.01886050 0.000019 255 172 51
0.07644389 0.00401613 -0.01879395 -0.000225 255 172 51
0.05574837 -0.00709361 -0.01917451 0.000408 255 172 51
0.05290766 -0.00077525 -0.01914889 0.000490 255 172 51
0.05157703 0.00424093 -0.01935306 0.000384 255 172 51
0.06959255 -0.00817729 -0.01890330 0.000231 255 172 51
0.06223661 0.01161205 -0.01922203 0.000193 255 172 51
0.06539379 0.01191439 -0.01917037 0.000098 255 172 51
0.07732986 -0.00137853 -0.01880713 -0.000247 255 172 51
0.07483660 0.00875050 -0.01887653 -0.000100 255 172 51
0.05211608 -0.00486629 -0.01917772 0.000368 255 172 51
0.05171081 -0.00261465 -0.01913353 0.000452 255 172 51
0.05822737 0.01388832 -0.01905074 0.000412 255 172 51
0.04906238 0.00760637 -0.01930046 0.000384 255 172 51
0.05082551 -0.00006541 -0.01925183 0.000414 255 172 51
0.06376349 -0.01112544 -0.01901563 0.000332 255 172 51
0.06702422 -0.01082977 -0.01892591 0.000351 255 172 51
0.05812601 -0.00983964 -0.01918918 0.000364 255 172 51
0.06800922 0.01098800 -0.01906635 0.000061 255 172 51
0.07737463 -0.00775267 -0.01889741 -0.000070 255 172 51
0.07287481 -0.00994902 -0.01894196 0.000062 255 172 51
0.07938108 0.00195847 -0.01876899 -0.000276 255 172 51
0.07956420 0.00694888 -0.01886683 -0.000139 255 172 51
0.07079272 0.00969954 -0.01894303 0.000034 255 172 51
0.05141426 -0.00742106 -0.01930022 0.000204 255 172 51
0.05081704 -0.00132398 -0.01918142 0.000440 255 172 51
0.04983129 0.01453977 -0.01901174 0.000210 255 172 51
0.04838779 0.00402162 -0.01938162 0.000374 255 172 51
0.04929297 0.00144335 -0.01935878 0.000359 255 172 51
0.06042602 -0.01149628 -0.01914671 0.000309 255 172 51
0.06978879 -0.01110310 -0.01893901 0.000256 255 172 51
0.05545209 -0.01042570 -0.01929156 0.000307 255 172 51
0.06465621 0.01549084 -0.01906383 0.000191 255 172 51
0.06784067 0.01367857 -0.01912899 0.000031 255 172 51
0.08127838 -0.00397141 -0.01885570 -0.000017 255 172 51
0.08092429 -0.00011086 -0.01878995 -0.000138 255 172 51
0.07988381 0.00409294 -0.01877938 -0.000201 255 172 51
0.07772750 0.01013183 -0.01890892 -0.000106 255 172 51
0.07265361 0.01142245 -0.01896802 -0.000047 255 172 51
0.05328958 -0.00922800 -0.01933291 0.000248 255 172 51
0.04914006 -0.00553441 -0.01926801 0.000113 255 172 51
0.04962863 -0.00365509 -0.01920189 0.000293 255 172 51
0.04972513 -0.00222195 -0.01919496 0.000372 255 172 51
0.05568448 0.01953348 -0.01856694 0.000544 255 172 51
0.04416047 0.00947932 -0.01933665 0.000157 255 172 51
0.04597941 0.00538802 -0.01938609 0.000345 255 172 51
0.04889100 -0.00090369 -0.01929000 0.000329 255 172 51
0.06226361 -0.01382102 -0.01912697 0.000145 255 172 51
0.06540979 -0.01236255 -0.01893937 0.000371 255 172 51
0.06834550 -0.01251939 -0.01892926 0.000313 255 172 51
0.05756511 -0.01214110 -0.01924891 0.000298 255 172 51
0.07030273 0.01242871 -0.01905146 -0.000007 255 172 51
0.06145104 0.01886613 -0.01871158 0.000558 255 172 51
0.08146377 -0.00882694 -0.01891785 0.000176 255 172 51
0.07578951 -0.01305863 -0.01901588 -0.000142 255 172 51
0.07096258 -0.01386149 -0.01902717 0.000115 255 172 51
0.08148626 0.00253176 -0.01879465 -0.000039 255 172 51
0.08155194 0.00456062 -0.01883307 0.000003 255 172 51
0.08002780 0.00981154 -0.01895856 -0.000107 255 172 51
0.07544325 0.01262788 -0.01897552 -0.000060 255 172 51
0.05059078 -0.00995057 -0.01940865 0.000144 255 172 51
0.04755483 -0.00772917 -0.01937447 -0.000089 255 172 51
0.05097328 0.01953730 -0.01862624 0.000178 255 172 51
0.04297967 0.01476314 -0.01920707 -0.000173 255 172 51
0.04597728 0.00198072 -0.01942615 0.000324 255 172 51
0.04730640 0.00007997 -0.01939301 0.000276 255 172 51
0.06439502 -0.01359563 -0.01900719 0.000252 255 172 51
0.05946898 -0.01395093 -0.01921839 0.000180 255 172 51
0.06662282 -0.01280424 -0.01889880 0.000387 255 172 51
0.05467015 -0.01312744 -0.01933833 0.000229 255 172 51
0.05302628 -0.01110051 -0.01938428 0.000226 255 172 51
0.06847286 0.01611768 -0.01910393 0.000024 255 172 51
0.07071473 0.01506759 -0.01909262 -0.000031 255 172 51
0.06553276 0.01964642 -0.01877494 0.000324 255 172 51
0.08255069 -0.00119364 -0.01885047 0.000201 255 172 51
0.07903972 -0.01139650 -0.01894332 -0.000107 255 172 51
0.08284415 -0.00612267 -0.01890505 0.000400 255 172 51
0.08294208 0.00095326 -0.01888581 0.000259 255 172 51
0.08257465 0.00570813 -0.01898836 0.000097 255 172 51
0.07887148 0.01238558 -0.01900763 -0.000076 255 172 51
0.08244804 0.00820701 -0.01908683 -0.000033 255 172 51
0.07257886 0.01360633 -0.01902916 -0.000029 255 172 51
0.04678520 -0.00546173 -0.01931911 -0.000033 255 172 51
0.04762381 -0.00421950 -0.01927382 0.000086 255 172 51
0.04758308 -0.00261307 -0.01928918 0.000215 255 172 51
0.05239700 0.02274142 -0.01825789 0.000270 255 172 51
0.04819908 0.01904115 -0.01875303 0.000011 255 172 51
0.06054631 0.02281422 -0.01822422 0.000682 255 172 51
0.03990123 0.01192152 -0.01947120 -0.000125 255 172 51
0.04501747 0.01843264 -0.01889194 -0.000085 255 172 51
0.04208089 0.00417454 -0.01948836 0.000302 255 172 51
0.04690534 -0.00123454 -0.01937119 0.000227 255 172 51
0.06437112 -0.01598920 -0.01911235 -0.000036 255 172 51
0.06111882 -0.01658378 -0.01923852 -0.000193 255 172 51
0.06559617 -0.01355553 -0.01891455 0.000350 255 172 51
0.06755807 -0.01408504 -0.01894090 0.000307 255 172 51
0.05713811 -0.01406379 -0.01927327 0.000203 255 172 51
0.06814679 0.01837396 -0.01898474 0.000120 255 172 51
0.06377545 0.02169116 -0.01846513 0.000535 255 172 51
0.08355821 -0.00233697 -0.01897944 0.000375 255 172 51
0.08099683 -0.01226117 -0.01895956 -0.000039 255 172 51
0.08401971 -0.00412744 -0.01901857 0.000505 255 172 51
0.08335519 -0.00760945 -0.01896449 0.000511 255 172 51
0.07383279 -0.01634742 -0.01917425 -0.000336 255 172 51
0.07927377 -0.01459113 -0.01899854 -0.000446 255 172 51
0.08327172 0.00344956 -0.01897299 0.000279 255 172 51
0.08149868 0.01124788 -0.01908787 -0.000106 255 172 51
0.07774361 0.01547485 -0.01908114 -0.000027 255 172 51
0.07435159 0.01652826 -0.01905989 -0.000002 255 172 51
0.04721366 -0.01130210 -0.01947646 0.000118 255 172 51
0.05106626 -0.01276747 -0.01943357 0.000222 255 172 51
0.04472062 -0.00600174 -0.01936368 0.000040 255 172 51
0.05638552 0.02401867 -0.01806381 0.000539 255 172 51
0.04902387 0.02147889 -0.01849312 0.000046 255 172 51
0.03764969 0.01589935 -0.01950748 -0.000229 255 172 51
0.03898289 0.00808758 -0.01960552 0.000090 255 172 51
0.04120566 0.01802620 -0.01908983 -0.000169 255 172 51
0.04569567 -0.00036536 -0.01942714 0.000239 255 172 51
0.04325929 -0.00017376 -0.01945290 0.000278 255 172 51
0.06530385 -0.01462582 -0.01897768 0.000195 255 172 51
0.05833487 -0.01561441 -0.01926650 0.000017 255 172 51
0.06636186 -0.01367310 -0.01888683 0.000369 255 172 51
0.06859150 -0.01590274 -0.01906884 0.000098 255 172 51
0.05600127 -0.01574959 -0.01930849 0.000057 255 172 51
0.07114384 0.01801888 -0.01904721 0.000017 255 172 51
0.06845288 0.02101386 -0.01874677 0.000240 255 172 51
0.06626516 0.02220775 -0.01850152 0.000415 255 172 51
0.08402627 -0.00056254 -0.01901764 0.000465 255 172 51
0.08309237 -0.01195500 -0.01907749 0.000229 255 172 51
0.08429057 -0.00602687 -0.01904150 0.000614 255 172 51
0.08361755 -0.00941519 -0.01905686 0.000442 255 172 51
0.07674412 -0.01672782 -0.01911248 -0.000773 255 172 51
0.07086267 -0.01757964 -0.01921625 -0.000317 255 172 51
0.08503626 0.00164642 -0.01924446 0.000594 255 172 51
0.08535299 0.00551650 -0.01944408 0.000400 255 172 51
0.08129627 0.01478885 -0.01915583 -0.000082 255 172 51
0.08338959 0.01001878 -0.01922188 -0.000062 255 172 51
0.04339144 -0.00841857 -0.01945253 0.000119 255 172 51
0.04538459 -0.00392314 -0.01934259 0.000094 255 172 51
0.04530508 -0.00191516 -0.01939270 0.000174 255 172 51
0.05386968 0.02467207 -0.01800503 0.000374 255 172 51
0.04923605 0.02377249 -0.01819223 0.000122 255 172 51
0.04649337 0.02089168 -0.01863079 -0.000033 255 172 51
0.06466457 0.02452738 -0.01810204 0.000526 255 172 51
0.05958987 0.02536278 -0.01787875 0.000611 255 172 51
0.03563943 0.01132839 -0.01988382 0.000055 255 172 51
0.04237459 0.02013300 -0.01881428 -0.000062 255 172 51
0.03682032 0.00421807 -0.01977432 0.000315 255 172 51
0.03956603 0.00067108 -0.01954702 0.000306 255 172 51
0.06397822 -0.01916948 -0.01924313 -0.001173 255 172 51
0.06647010 -0.01556071 -0.01901620 0.000100 255 172 51
0.05836674 -0.01799049 -0.01930363 -0.000403 255 172 51
0.06614456 -0.01430843 -0.01891946 0.000282 255 172 51
0.05275051 -0.01595169 -0.01937523 0.000165 255 172 51
0.07029792 0.01989427 -0.01893133 0.000100 255 172 51
0.08616305 -0.00172948 -0.01946279 0.000708 255 172 51
0.08188207 -0.01439263 -0.01901621 -0.000258 255 172 51
0.08512485 -0.00477748 -0.01915159 0.000714 255 172 51
0.08477596 -0.00767650 -0.01919108 0.000645 255 172 51
0.07501815 -0.01797656 -0.01924948 -0.001007 255 172 51
0.07341655 -0.01853445 -0.01932143 -0.001161 255 172 51
0.07900269 -0.01708556 -0.01901988 -0.001112 255 172 51
0.08449782 0.00830762 -0.01933707 0.000111 255 172 51
0.08335440 0.01225202 -0.01924857 -0.000094 255 172 51
0.07966179 0.01819204 -0.01917145 -0.000003 255 172 51
0.07719959 0.01788164 -0.01911872 0.000003 255 172 51
0.04831791 -0.01532061 -0.01950555 0.000237 255 172 51
0.04251805 -0.01365186 -0.01962610 0.000142 255 172 51
0.04285446 -0.00607097 -0.01938522 0.000151 255 172 51
0.04295487 -0.00444020 -0.01938117 0.000156 255 172 51
0.05185876 0.02580687 -0.01791880 0.000262 255 172 51
0.05488996 0.02601957 -0.01787359 0.000370 255 172 51
0.04727735 0.02256799 -0.01840292 0.000030 255 172 51
0.04428202 0.02116291 -0.01863369 -0.000032 255 172 51
0.06190382 0.02521137 -0.01790540 0.000627 255 172 51
0.05769184 0.02673129 -0.01778466 0.000475 255 172 51
0.03467768 0.01402964 -0.01991025 0.000027 255 172 51
0.03877584 0.01889834 -0.01916947 -0.000093 255 172 51
0.03541984 0.00757242 -0.01994726 0.000220 255 172 51
0.04043635 0.01979292 -0.01895111 -0.000074 255 172 51
0.04124579 -0.00243944 -0.01944749 0.000260 255 172 51
0.06730277 -0.01827614 -0.01914776 -0.000645 255 172 51
0.06120819 -0.01949932 -0.01931942 -0.001241 255 172 51
0.05541224 -0.01818061 -0.01930666 -0.000282 255 172 51
0.07384675 0.02001243 -0.01897289 0.000061 255 172 51
